station,stationCode,observedDate,metric,value,unit,provider,resolution,aggregation,quality,sourceFile
Novo Selo,novo-selo,2020-01-01,water_discharge,5575.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-02,water_discharge,5563.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-03,water_discharge,5575.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-04,water_discharge,5301.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-05,water_discharge,4921.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-06,water_discharge,4630.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-07,water_discharge,4273.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-08,water_discharge,4108.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-09,water_discharge,3968.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-10,water_discharge,3782.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-11,water_discharge,3632.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-12,water_discharge,3541.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-13,water_discharge,3473.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-14,water_discharge,3404.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
Novo Selo,novo-selo,2020-01-15,water_discharge,3359.0,m3/s,appd-bg,daily,daily_mean,official,novo-selo-2020.pdf
