station,stationCode,observedDate,metric,value,unit,provider,resolution,aggregation,quality,sourceFile
Lom,lom,2025-01-01,water_discharge,4719.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-02,water_discharge,4526.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-03,water_discharge,4324.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-04,water_discharge,3933.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-05,water_discharge,3832.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-06,water_discharge,3877.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-07,water_discharge,3821.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-08,water_discharge,3832.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-09,water_discharge,3721.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-10,water_discharge,3956.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-11,water_discharge,4598.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-12,water_discharge,5078.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-13,water_discharge,5333.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-14,water_discharge,5501.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-15,water_discharge,5671.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-16,water_discharge,6019.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-17,water_discharge,6128.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-18,water_discharge,5804.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-19,water_discharge,5632.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-20,water_discharge,5371.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-21,water_discharge,5256.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-22,water_discharge,5053.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-23,water_discharge,4817.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-24,water_discharge,4538.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-25,water_discharge,4336.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-26,water_discharge,4243.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-27,water_discharge,4058.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-28,water_discharge,4013.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-29,water_discharge,3945.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-30,water_discharge,3990.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-01-31,water_discharge,3911.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-01,water_discharge,3888.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-02,water_discharge,3945.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-03,water_discharge,3990.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-04,water_discharge,4185.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-05,water_discharge,4454.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-06,water_discharge,4671.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-07,water_discharge,4586.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-08,water_discharge,4431.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-09,water_discharge,4243.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-10,water_discharge,4185.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-11,water_discharge,4058.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-12,water_discharge,3899.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-13,water_discharge,3744.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-14,water_discharge,3536.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-15,water_discharge,3429.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-16,water_discharge,3344.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-17,water_discharge,3344.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-18,water_discharge,3281.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-19,water_discharge,3281.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-20,water_discharge,3260.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-21,water_discharge,3188.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-22,water_discharge,3219.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-23,water_discharge,3250.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-24,water_discharge,3198.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-25,water_discharge,3208.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-26,water_discharge,3229.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-27,water_discharge,3157.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-02-28,water_discharge,3126.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-01,water_discharge,3105.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-02,water_discharge,3167.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-03,water_discharge,3024.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-04,water_discharge,3126.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-05,water_discharge,3376.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-06,water_discharge,3515.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-07,water_discharge,3558.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-08,water_discharge,3832.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-09,water_discharge,3788.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-10,water_discharge,3710.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-11,water_discharge,3656.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-12,water_discharge,3536.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-13,water_discharge,3376.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-14,water_discharge,3146.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-15,water_discharge,3146.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-16,water_discharge,3281.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-17,water_discharge,3525.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-18,water_discharge,3855.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-19,water_discharge,4047.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-20,water_discharge,4336.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-21,water_discharge,4953.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-22,water_discharge,5423.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-23,water_discharge,5698.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-24,water_discharge,5566.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-25,water_discharge,5527.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-26,water_discharge,5488.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-27,water_discharge,5436.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-28,water_discharge,5514.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-29,water_discharge,5804.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-30,water_discharge,6128.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-03-31,water_discharge,6321.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-04-01,water_discharge,7250.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-04-02,water_discharge,7488.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
Lom,lom,2025-04-03,water_discharge,7578.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_38_10_Лом_2025_инфо_БГ.pdf
