station,stationCode,observedDate,metric,value,unit,provider,resolution,aggregation,quality,sourceFile
Novo Selo,novo-selo,2023-02-21,water_level,202.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-02-22,water_level,230.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-02-23,water_level,248.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-02-24,water_level,322.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-02-25,water_level,394.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-02-26,water_level,388.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-02-27,water_level,408.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-02-28,water_level,437.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-01,water_level,473.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-02,water_level,484.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-03,water_level,484.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-04,water_level,460.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-05,water_level,480.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-06,water_level,486.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-07,water_level,484.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-08,water_level,488.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-09,water_level,490.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-10,water_level,491.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-11,water_level,480.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-12,water_level,453.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-13,water_level,470.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-14,water_level,490.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-15,water_level,490.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-16,water_level,488.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-17,water_level,487.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-18,water_level,496.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-19,water_level,475.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-20,water_level,489.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-21,water_level,497.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-22,water_level,456.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-23,water_level,428.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-24,water_level,410.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-25,water_level,401.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-26,water_level,370.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-27,water_level,338.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-28,water_level,318.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-29,water_level,322.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-30,water_level,306.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-03-31,water_level,304.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-01,water_level,336.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-02,water_level,354.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-03,water_level,348.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-04,water_level,387.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-05,water_level,408.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-06,water_level,440.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-07,water_level,486.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-08,water_level,486.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-09,water_level,494.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-10,water_level,484.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-11,water_level,500.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-12,water_level,467.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-13,water_level,452.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-14,water_level,414.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-15,water_level,406.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-16,water_level,385.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-17,water_level,382.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-18,water_level,405.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-19,water_level,430.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-20,water_level,460.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-21,water_level,479.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-22,water_level,479.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-23,water_level,494.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-24,water_level,493.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-25,water_level,494.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-26,water_level,494.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-27,water_level,485.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-28,water_level,497.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-29,water_level,491.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-04-30,water_level,493.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-01,water_level,505.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-02,water_level,491.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-03,water_level,471.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
