station,stationCode,observedDate,metric,value,unit,provider,resolution,aggregation,quality,sourceFile
Lom,lom,2020-01-01,water_discharge,6268.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-02,water_discharge,5643.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-03,water_discharge,5668.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-04,water_discharge,5530.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-05,water_discharge,5332.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-06,water_discharge,5039.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-07,water_discharge,4668.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-08,water_discharge,4317.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-09,water_discharge,4121.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-10,water_discharge,3963.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-11,water_discharge,3817.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-12,water_discharge,3705.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-13,water_discharge,3584.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-14,water_discharge,3518.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-15,water_discharge,3453.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-16,water_discharge,3474.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-17,water_discharge,3442.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-18,water_discharge,3398.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-19,water_discharge,3291.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-20,water_discharge,3258.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-21,water_discharge,3248.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-22,water_discharge,3184.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-23,water_discharge,3109.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-24,water_discharge,3067.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-25,water_discharge,3035.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-26,water_discharge,2951.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
Lom,lom,2020-01-27,water_discharge,2889.0,m3/s,appd-bg,daily,daily_mean,official,01_Apr_2026_09_39_04_Лом_2020_инфо_БГ.pdf
